rating,company name,headquarters,founded,company_age,type of ownership,industry,sector,revenue,competitors,min_salary,max_salary,avg_salary,job_state,same_state,job_title,job_level,python,excel,sql,tableau,aws,spark,hadoop,azure,segment
4.5,Smith Hanley Associates,New York,1980,44,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,"Kforce, PageGroup, Robert Half",112000,116000,114000.0,Washington,0,Data scientist,NA,1,0,1,0,0,0,0,0,Small
3.5,Allen Institute,Seattle,2003,21,Nonprofit Organization,Research & Development,Business Services,$100 to $500 million (USD),NA,112000,116000,114000.0,Seattle,1,MLE,NA,0,0,0,0,0,0,0,0,Middle
4.4,Eliassen Group,Reading,1989,35,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"TEKsystems, Kforce, Randstad US",112000,116000,114000.0,Plano,0,Data scientist,NA,1,0,0,0,0,0,0,0,Corporate
3.1,Bayside Solutions,Pleasanton,2001,23,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),NA,112000,116000,114000.0,Sunnyvale,0,Data scientist,NA,1,1,1,1,0,0,0,0,Small
3.5,Evolve Vacation Rental,Denver,2011,13,Company - Private,Travel Agencies,Travel & Tourism,Unknown / Non-Applicable,NA,112000,116000,114000.0,Denver,1,Data scientist,Senior,1,0,1,0,0,0,0,0,Middle
3.8,AgreeYa Solutions,Folsom,1999,25,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),NA,112000,116000,114000.0,Thousand Oaks,0,Data scientist,NA,1,1,1,0,0,0,0,0,Corporate
3.7,Carolina Power & Light Co,Raleigh,1908,116,Subsidiary or Business Segment,Energy,"Oil, Gas, Energy & Utilities",Unknown / Non-Applicable,"South Carolina Electric & Gas, Virginia Electric and Power",112000,116000,114000.0,McLean,0,Data scientist,NA,1,1,1,0,0,0,0,0,Corporate
3.5,Central California Alliance for Health,Scotts Valley,1996,28,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),NA,112000,116000,114000.0,Scotts Valley,1,Manager,NA,0,0,1,1,0,0,0,0,Middle
3.7,MassMutual,Springfield,1851,173,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),NA,112000,116000,114000.0,Boston,0,NA,NA,0,1,1,0,0,1,1,0,Corporate
5.0,"New Iron Group, Inc.",Austin,2003,21,Contract,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,NA,112000,116000,114000.0,Boston,0,NA,NA,1,0,1,0,0,0,0,0,Small
4.0,Travelers,Hartford,1853,171,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),NA,112000,116000,114000.0,Hartford,1,Data engineer,NA,1,0,1,0,1,1,0,0,Corporate
3.6,Twitch,San Francisco,2011,13,Subsidiary or Business Segment,Internet,Information Technology,Unknown / Non-Applicable,NA,112000,116000,114000.0,San Francisco,1,Analyst,Senior,1,0,1,1,0,0,0,0,Corporate
4.8,Klaviyo,Boston,2012,12,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,NA,110000,163000,136500.0,Boston,1,Data scientist,Senior,0,0,0,0,0,0,0,0,Middle
3.8,GutCheck,Denver,2009,15,Company - Private,Advertising & Marketing,Business Services,$10 to $25 million (USD),"Nielsen, Zappi, SurveyMonkey",110000,163000,136500.0,Denver,1,Data scientist,NA,0,1,0,0,0,0,0,0,Middle
3.6,Biogen,Cambridge,1978,46,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),NA,110000,163000,136500.0,Cambridge,1,NA,NA,0,1,0,0,0,0,0,0,Corporate
0.0,HireAi,NA,0,0,NA,NA,NA,NA,NA,110000,163000,136500.0,San Francisco,0,Data scientist,NA,1,1,1,1,0,1,0,0,NA
3.3,Tempus Labs,Chicago,2015,9,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,NA,110000,163000,136500.0,Redwood City,0,MLE,Senior,1,0,1,0,1,0,0,0,Middle
4.1,Mentor Graphics,Wilsonville,1981,43,Company - Public,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),"Cadence Design Systems, Synopsys, Altium Limited",110000,163000,136500.0,Fremont,0,Data scientist,NA,1,1,0,0,0,0,0,0,Corporate
3.6,WCG (WIRB-Copernicus Group),Princeton,0,0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),NA,110000,163000,136500.0,Hamilton,0,Data scientist,Senior,0,1,0,0,0,0,0,0,Corporate
4.5,Kingfisher Systems,Falls Church,2005,19,Company - Private,Federal Agencies,Government,$25 to $50 million (USD),NA,110000,163000,136500.0,Falls Church,1,Data engineer,NA,1,0,1,0,0,0,0,0,Middle
3.3,Tempus Labs,Chicago,2015,9,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,NA,110000,163000,136500.0,Chicago,1,NA,NA,0,0,0,0,1,0,0,0,Middle
3.4,Liberty Mutual Insurance,Boston,1912,112,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",110000,163000,136500.0,Indianapolis,0,NA,NA,1,0,1,0,0,0,0,0,Corporate
4.3,Visionary Integration Professionals,Folsom,1996,28,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"CGI (Nevada), Accenture, Deloitte",110000,163000,136500.0,Washington,0,Data scientist,NA,0,1,0,0,0,0,0,0,Middle
3.5,Maxar Technologies,Westminster,0,0,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),NA,110000,163000,136500.0,Herndon,0,Data scientist,NA,1,0,0,0,0,0,0,0,Corporate
4.0,Dynetics,Huntsville,1974,50,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),NA,110000,163000,136500.0,Huntsville,1,NA,NA,1,0,0,0,0,0,0,0,Corporate
4.5,Systems & Technology Research,Woburn,2010,14,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),NA,110000,163000,136500.0,Woburn,1,NA,NA,0,0,0,0,0,0,0,0,Middle
4.5,Novetta,Mc Lean,2012,12,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"Leidos, CACI International, Booz Allen Hamilton",110000,163000,136500.0,Herndon,0,Analyst,Senior,1,1,1,0,0,0,0,0,Middle
3.9,Navy Federal Credit Union,Vienna,1933,91,Other Organization,Banks & Credit Unions,Finance,Unknown / Non-Applicable,NA,110000,163000,136500.0,Merrifield,0,Data engineer,NA,0,0,1,1,0,0,0,1,Corporate
4.0,Exact Sciences Corporation,Madison,1995,29,Company - Public,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),NA,110000,163000,136500.0,Madison,1,NA,Senior,0,0,0,0,0,0,0,0,Corporate
3.6,Community Behavioral Health,Phila,1994,30,Company - Private,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),NA,110000,163000,136500.0,Philadelphia,0,Analyst,Senior,0,1,1,1,0,0,0,0,Middle
3.3,Reynolds American,Winston-Salem,1875,149,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),NA,110000,163000,136500.0,Winston-Salem,1,NA,Senior,0,1,0,0,0,0,0,0,Corporate
5.0,LifeOmic,Indianapolis,2016,8,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,NA,110000,163000,136500.0,Raleigh,0,MLE,Senior,0,0,0,0,1,1,0,1,Middle
4.1,Twitter,San Francisco,2006,18,Company - Public,Internet,Information Technology,$2 to $5 billion (USD),"Facebook, Google, Pinterest",124000,198000,161000.0,San Francisco,1,Data scientist,NA,1,0,0,0,0,0,0,0,Corporate
3.2,Postmates - Corporate HQ,San Francisco,2011,13,Company - Private,Express Delivery Services,Transportation & Logistics,Unknown / Non-Applicable,"DoorDash, Uber, Grubhub",124000,198000,161000.0,San Francisco,1,Data scientist,NA,1,0,1,0,0,1,0,0,Corporate
4.9,"Visionist, Inc.",Columbia,2010,14,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD),NA,124000,198000,161000.0,Columbia,1,Data scientist,NA,1,0,0,1,0,1,1,0,Middle
0.0,Navio,Half Moon Bay,0,0,NA,NA,NA,Unknown / Non-Applicable,NA,124000,198000,161000.0,San Mateo,0,Data scientist,NA,0,0,0,0,1,0,0,0,NA
3.3,Concerto HealthAI,Boston,2018,6,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,NA,124000,198000,161000.0,Boston,1,Data scientist,NA,1,0,0,0,0,0,0,0,Middle
0.0,Evolvinc,Los Angeles,2005,19,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,NA,124000,198000,161000.0,Burbank,0,Data scientist,NA,1,1,1,0,1,1,1,0,Small
5.0,PROPRIUS,London,0,0,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,NA,124000,198000,161000.0,Sunnyvale,0,Data scientist,NA,1,0,0,1,0,1,1,0,Small
3.4,TECHNOCRAFT Solutions,Hilliard,0,0,Company - Private,Advertising & Marketing,Business Services,$1 to $5 million (USD),NA,124000,198000,161000.0,San Ramon,0,Data scientist,NA,1,0,1,0,0,0,0,1,Small
4.1,"Latitude, Inc.",Hanover,0,0,Company - Private,Consulting,Business Services,$1 to $5 million (USD),NA,124000,198000,161000.0,Washington,0,Data scientist,NA,1,0,1,1,0,0,0,0,Small
5.0,Royce Geospatial,Arlington,2014,10,Company - Private,Aerospace & Defense,Aerospace & Defense,$10 to $25 million (USD),NA,124000,198000,161000.0,Springfield,0,Data scientist,NA,1,0,1,0,0,0,0,0,Middle
4.2,CyberCoders,Irvine,1999,25,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),NA,124000,198000,161000.0,Phoenix,0,Data scientist,NA,1,0,1,0,0,0,0,0,Middle
3.7,Booz Allen Hamilton Inc.,Mc Lean,1914,110,Company - Public,Consulting,Business Services,$5 to $10 billion (USD),"Accenture, Deloitte, PwC",124000,198000,161000.0,Oxnard,0,Data scientist,NA,1,0,0,1,0,0,1,0,Corporate
3.8,Burns & McDonnell,Kansas City,1898,126,Company - Private,Architectural & Engineering Services,Business Services,$1 to $2 billion (USD),"Bechtel Jacobs, Black & Veatch, HNTB",124000,198000,161000.0,Kansas City,1,Data scientist,NA,1,1,1,0,0,0,0,0,Corporate
4.8,InvenTech Info,Bengaluru,2010,14,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),NA,124000,198000,161000.0,Jersey City,0,Data scientist,NA,1,0,1,0,0,0,0,0,Middle
3.5,Robert Half,Menlo Park,1948,76,Company - Public,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),"Adecco, Manpower",124000,198000,161000.0,Manchester,0,Data scientist,NA,1,0,1,0,0,1,1,0,Corporate
4.6,GreatAmerica Financial Services,Cedar Rapids,1992,32,Company - Private,Lending,Finance,$100 to $500 million (USD),NA,124000,198000,161000.0,Cedar Rapids,1,Analyst,NA,0,1,1,1,0,0,0,0,Middle
4.5,Conflux Systems Inc.,Alpharetta,0,0,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),NA,124000,198000,161000.0,Winters,0,Data scientist,NA,1,1,1,0,1,1,1,1,Small
3.9,Criteo,Paris,2005,19,Company - Public,Internet,Information Technology,$2 to $5 billion (USD),"MediaMath, Conversant, AppNexus",124000,198000,161000.0,Ann Arbor,0,Data scientist,NA,1,0,0,0,0,1,1,0,Corporate
3.4,Voice,NA,0,0,Company - Private,NA,NA,Unknown / Non-Applicable,NA,124000,198000,161000.0,Brooklyn,0,Data scientist,NA,1,0,0,0,0,0,0,0,NA
0.0,Microagility,Princeton,0,0,Company - Private,Consulting,Business Services,$1 to $5 million (USD),NA,124000,198000,161000.0,New York,0,Data scientist,NA,0,1,1,0,0,0,0,0,Small
4.1,Coverent,McLean,2008,16,Company - Private,Consulting,Business Services,$10 to $25 million (USD),NA,124000,198000,161000.0,McLean,1,Data scientist,NA,1,1,0,0,0,0,0,0,Middle
3.7,Via Transportation,New York,2012,12,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,NA,79000,133000,106000.0,New York,1,Data scientist,NA,1,0,1,1,0,0,0,0,Middle
3.5,Benson Hill,Saint Louis,2012,12,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $5 million (USD),NA,79000,133000,106000.0,Saint Louis,1,Data scientist,Senior,1,1,0,0,0,0,0,0,Middle
4.6,"Conch Technologies, Inc",Memphis,0,0,Company - Private,Consulting,Business Services,$5 to $10 million (USD),NA,79000,133000,106000.0,Concord,0,Data scientist,NA,0,0,0,0,0,0,0,0,Middle
0.0,Falcon IT & Staffing Solutions,Washington,0,0,Company - Public,NA,NA,Unknown / Non-Applicable,NA,79000,133000,106000.0,Fort Belvoir,0,Data scientist,NA,1,1,0,0,0,0,0,0,NA
0.0,"Rainmaker Resources, LLC",Cincinnati,0,0,Company - Private,NA,NA,Unknown / Non-Applicable,NA,79000,133000,106000.0,Cincinnati,1,Data scientist,NA,0,1,0,0,0,0,0,0,Small
4.4,Rocket Lawyer,San Francisco,2008,16,Company - Private,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),NA,79000,133000,106000.0,San Francisco,1,Data engineer,NA,1,1,1,0,0,0,1,0,Middle
3.6,DataLab USA,Germantown,0,0,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,"Acxiom, Merkle, Epsilon (North Carolina)",79000,133000,106000.0,Germantown,1,Data scientist,NA,1,1,1,1,0,0,0,0,Middle
3.1,Werner Enterprises Inc,Omaha,1956,68,Company - Public,Logistics & Supply Chain,Transportation & Logistics,$2 to $5 billion (USD),NA,79000,133000,106000.0,Omaha,1,Data scientist,NA,0,0,0,0,0,0,0,0,Corporate
5.0,PeopleCom,Reston,0,0,Company - Private,NA,NA,$1 to $5 million (USD),NA,79000,133000,106000.0,McLean,0,Data scientist,NA,1,0,1,0,0,0,0,0,Small
5.0,VANTA Partners,Clifton Park,2018,6,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,NA,79000,133000,106000.0,Open Fork,0,Data scientist,NA,1,0,0,0,0,1,0,0,Small
0.0,B4Corp,Leesburg,0,0,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,NA,79000,133000,106000.0,Reston,0,Data scientist,NA,1,1,1,0,0,0,0,0,Middle
0.0,"Blue Icy Water, LLC",Livonia,0,0,Company - Private,NA,NA,Unknown / Non-Applicable,NA,79000,133000,106000.0,NA,0,Data scientist,NA,0,1,0,0,0,0,0,0,Small
3.5,"Farmer's Business Network, Inc.",San Carlos,2014,10,Company - Private,Farm Support Services,Agriculture & Forestry,Unknown / Non-Applicable,NA,79000,133000,106000.0,San Carlos,1,Data scientist,NA,1,1,0,0,0,0,0,0,Middle
0.0,Sonde Health,Boston,0,0,Private Practice / Firm,Health Care Services & Hospitals,Health Care,Less than $1 million (USD),NA,79000,133000,106000.0,Boston,1,Data scientist,NA,1,0,0,0,1,0,0,0,Small
5.0,Maxiom,Ashburn,0,0,Company - Public,NA,NA,Unknown / Non-Applicable,NA,79000,133000,106000.0,Ashburn,1,Data scientist,NA,1,1,1,1,0,0,1,0,Small
2.7,Change Healthcare,Nashville,2007,17,Company - Public,IT Services,Information Technology,Unknown / Non-Applicable,NA,79000,133000,106000.0,Lombard,0,Data scientist,NA,0,1,1,0,1,0,0,0,Corporate
4.1,DCS Corp,Alexandria,1977,47,Company - Private,Research & Development,Business Services,$100 to $500 million (USD),NA,79000,133000,106000.0,Hampton,0,Data scientist,NA,1,1,0,0,0,0,0,0,Corporate
2.1,Hive (CA),Los Angeles,2019,5,Company - Private,Telecommunications Services,Telecommunications,Unknown / Non-Applicable,NA,79000,133000,106000.0,San Francisco,0,Data scientist,NA,1,0,1,0,0,1,1,0,NA
4.8,Jane Street,New York,2000,24,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,NA,79000,133000,106000.0,New York,1,MLE,NA,0,0,0,0,0,0,0,0,Middle
4.5,Envision LLC,Saint Louis,1994,30,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),NA,69000,116000,92500.0,Saint Louis,1,Data scientist,NA,1,1,0,0,0,0,0,0,Middle
4.0,Autodesk,San Rafael,1982,42,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),NA,69000,116000,92500.0,San Francisco,0,Data scientist,Senior,1,1,0,0,1,1,1,1,Corporate
3.3,Hackensack Meridian Health,Edison,0,0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD),NA,69000,116000,92500.0,Edison,1,Data scientist,NA,1,0,0,1,0,0,0,0,Corporate
3.9,Novartis,Basel,1996,28,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),NA,69000,116000,92500.0,Cambridge,0,Data scientist,Senior,0,0,0,0,0,0,0,0,Corporate
3.2,Net2Source Inc.,Somerset,2007,17,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),NA,69000,116000,92500.0,Alpharetta,0,Data scientist,NA,1,1,1,0,0,1,1,0,Corporate
3.2,The Trade Desk,Ventura,2009,15,Company - Public,Internet,Information Technology,Unknown / Non-Applicable,NA,69000,116000,92500.0,Boulder,0,Data scientist,NA,1,0,1,0,1,1,0,0,Corporate
3.7,IBM,Armonk,1911,113,Company - Public,IT Services,Information Technology,$10+ billion (USD),"Amazon, Accenture, Microsoft",69000,116000,92500.0,Atlanta,0,Data scientist,NA,1,1,0,0,1,0,0,0,Corporate
4.4,Knowesis Inc.,Fairfax,2007,17,Company - Private,Consulting,Business Services,$25 to $50 million (USD),"Booz Allen Hamilton, Deloitte, ERPi",69000,116000,92500.0,Falls Church,0,Data scientist,NA,1,0,1,1,1,0,1,0,Middle
3.1,MoTek Technologies,San Jose,2009,15,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),NA,69000,116000,92500.0,Mountain View,0,Data scientist,NA,1,1,1,0,0,0,0,0,Small
3.3,The Davey Tree Expert Company,Kent,1880,144,Self-employed,Timber Operations,Agriculture & Forestry,$1 to $2 billion (USD),"ACRT Services, Bartlett Tree Experts",69000,116000,92500.0,Kent,1,Data scientist,NA,1,1,1,0,0,0,0,0,Corporate
3.5,HPOne,Trumbull,2006,18,Company - Private,Insurance Carriers,Insurance,$50 to $100 million (USD),NA,69000,116000,92500.0,Trumbull,1,Data scientist,NA,1,1,0,1,0,0,0,0,Middle
0.0,Stride Search,Westlake Village,0,0,Company - Private,NA,NA,Less than $1 million (USD),NA,69000,116000,92500.0,San Francisco,0,Data scientist,NA,1,0,0,0,0,0,0,0,Small
2.6,Software Engineering Institute,Pittsburgh,1984,40,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,NA,69000,116000,92500.0,Pittsburgh,1,MLE,NA,1,0,0,0,0,0,0,0,Middle
0.0,Blue Cloak LLC,NA,0,0,NA,NA,NA,NA,NA,69000,116000,92500.0,Sterling,0,Data scientist,NA,1,0,1,1,1,1,1,0,NA
2.7,TBWA\Chiat\Day,New York,1968,56,Company - Public,Advertising & Marketing,Business Services,$100 to $500 million (USD),NA,69000,116000,92500.0,New York,1,Data scientist,NA,1,1,1,1,0,0,0,0,Corporate
3.5,ThreeBridge Solutions,Minneapolis,2009,15,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,NA,69000,116000,92500.0,Alpharetta,0,Data scientist,NA,1,0,1,0,0,0,0,0,Middle
3.2,"Numeric, LLC",Chadds Ford,0,0,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),NA,69000,116000,92500.0,Philadelphia,0,Data scientist,NA,1,0,1,0,1,1,1,0,Small
3.8,Dermalogica,Carson,1986,38,Subsidiary or Business Segment,Consumer Products Manufacturing,Manufacturing,$100 to $500 million (USD),"IMAGE Skincare, Aveda, Kiehl's",69000,116000,92500.0,Carson,1,Analyst,NA,1,0,1,1,0,0,0,0,Middle
4.2,Centraprise,Edison,0,0,Company - Private,IT Services,Information Technology,Less than $1 million (USD),NA,69000,116000,92500.0,Foster City,0,Data scientist,NA,1,0,1,0,0,0,0,0,Middle
4.8,TechProjects,North Brunswick,2011,13,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,NA,69000,116000,92500.0,New York,0,Data scientist,NA,1,1,1,1,0,0,0,0,Small
4.2,DW Simpson,Chicago,1989,35,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),NA,69000,116000,92500.0,Frederick,0,Data scientist,NA,1,1,1,1,0,0,0,0,Middle
3.3,Tempus Labs,Chicago,2015,9,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,NA,31000,56000,43500.0,Chicago,1,MLE,NA,1,0,1,0,1,0,0,0,Middle
4.0,Grid Dynamics,San Ramon,2006,18,Company - Private,Enterprise Software & Network Solutions,Information Technology,$50 to $100 million (USD),"Luxoft, EPAM, Capgemini Invent",31000,56000,43500.0,Santa Clara,0,Data scientist,NA,1,1,1,1,0,0,0,0,Corporate
3.9,7Park Data,New York,2012,12,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,NA,31000,56000,43500.0,New York,1,NA,NA,1,1,0,0,0,1,0,0,Middle
3.7,Protolabs,Maple Plain,1999,25,Company - Public,Miscellaneous Manufacturing,Manufacturing,$100 to $500 million (USD),NA,31000,56000,43500.0,Maple Plain,1,Analyst,Senior,0,0,1,0,0,0,0,0,Corporate
3.9,LinQuest,Los Angeles,2004,20,Company - Private,Aerospace & Defense,Aerospace & Defense,$50 to $100 million (USD),NA,31000,56000,43500.0,Colorado Springs,0,Data scientist,NA,1,1,1,1,0,0,0,0,Middle
3.5,Western Digital,San Jose,1970,54,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),"Seagate Technology, Toshiba",31000,56000,43500.0,San Jose,1,Data engineer,NA,1,0,0,0,1,1,1,0,Corporate
4.0,Trexquant Investment,Stamford,2012,12,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,NA,31000,56000,43500.0,NA,0,Data scientist,NA,1,0,1,0,0,0,0,0,Small
3.0,Ameritas Life Insurance Corp,Lincoln,1887,137,Company - Private,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD),NA,31000,56000,43500.0,Cincinnati,0,Data scientist,NA,0,0,0,0,0,0,0,0,Corporate
3.7,Fleetcor,Atlanta,2000,24,Company - Public,Financial Transaction Processing,Finance,$2 to $5 billion (USD),NA,31000,56000,43500.0,Atlanta,1,Data scientist,NA,1,1,0,1,0,0,0,0,Corporate
4.5,Radiant Digital,New York,0,0,Company - Private,NA,NA,Less than $1 million (USD),NA,31000,56000,43500.0,Washington,0,Data scientist,NA,1,1,1,0,0,1,1,0,Small
2.8,Child Care Aware of America,Arlington,1987,37,Nonprofit Organization,Social Assistance,Non-Profit,$25 to $50 million (USD),NA,31000,56000,43500.0,Arlington,1,Data scientist,NA,1,1,1,0,1,0,0,1,Middle
4.1,IntelliPro Group Inc.,Santa Clara,0,0,Company - Private,NA,NA,$10 to $25 million (USD),NA,31000,56000,43500.0,Santa Clara,1,Data scientist,NA,1,1,0,0,0,0,1,0,Middle
2.9,Quest Integrity,Kent,1996,28,Company - Public,Oil & Gas Services,"Oil, Gas, Energy & Utilities",$50 to $100 million (USD),NA,31000,56000,43500.0,Tulsa,0,Analyst,NA,0,1,0,0,0,0,0,0,Middle
4.7,Praxis Engineering,Annapolis Junction,2002,22,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),"Raytheon Technologies, Northrop Grumman, Booz Allen Hamilton",31000,56000,43500.0,Chantilly,0,Data scientist,NA,0,0,1,0,1,0,0,0,Middle
3.4,USI,Saint Paul,1998,26,Company - Private,Construction,"Construction, Repair & Maintenance",$100 to $500 million (USD),NA,31000,56000,43500.0,Southfield,0,Data scientist,NA,1,1,1,0,0,0,0,1,Corporate
3.9,Apex Systems,Glen Allen,1995,29,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),"TEKsystems, Insight Global, Accenture",31000,56000,43500.0,San Francisco,0,Data scientist,NA,0,0,1,0,0,0,0,0,Corporate
2.9,"Pragmatics, Inc.",Reston,1985,39,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),NA,31000,56000,43500.0,NA,0,Data scientist,NA,1,0,0,0,1,0,1,0,Middle
4.5,Johns Hopkins University Applied Physics Laboratory,Laurel,1942,82,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),"MIT Lincoln Laboratory, Lockheed Martin, Northrop Grumman",31000,56000,43500.0,Laurel,1,NA,NA,0,1,0,0,0,1,0,0,Corporate
4.9,Cambridge Mobile Telematics,Cambridge,2010,14,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,NA,31000,56000,43500.0,Cambridge,1,Data scientist,NA,1,0,0,0,1,1,0,0,Small
5.0,Phoenix Operations Group,Woodbine,2011,13,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),NA,31000,56000,43500.0,Annapolis Junction,0,Data scientist,NA,1,0,0,0,0,1,0,0,Small
3.3,Tempus Labs,Chicago,2015,9,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,NA,95000,119000,107000.0,Redwood City,0,Data scientist,NA,1,0,1,0,1,0,0,0,Middle
3.5,The Knot Worldwide,Chevy Chase,2019,5,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,Zola Registry,95000,119000,107000.0,Washington,0,Data scientist,NA,1,0,0,0,1,1,0,0,Corporate
3.5,Crossover Health,Aliso Viejo,2010,14,Company - Private,Health Care Services & Hospitals,Health Care,$1 to $5 million (USD),NA,95000,119000,107000.0,San Clemente,0,Data scientist,NA,1,1,0,1,0,0,0,0,Small
4.0,Lorven Technologies Inc,Plainsboro,0,0,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),NA,95000,119000,107000.0,New York,0,Data scientist,NA,1,0,1,0,0,0,0,0,Small
3.9,Nolij Consulting,Vienna,2012,12,Company - Public,Consulting,Business Services,$1 to $5 million (USD),NA,95000,119000,107000.0,Falls Church,0,Analyst,NA,1,1,1,1,0,0,0,0,Middle
3.4,Dice.com,Denver,1990,34,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"Monster Worldwide, CareerBuilder, Craigslist",95000,119000,107000.0,Newton,0,Data scientist,NA,1,1,1,0,1,0,0,0,Middle
3.5,Gap Inc.,San Francisco,1969,55,Company - Public,"Department, Clothing, & Shoe Stores",Retail,$10+ billion (USD),"H&M, Inditex, Fast Retailing",95000,119000,107000.0,San Francisco,1,Data scientist,NA,1,0,1,0,0,1,0,0,Corporate
4.7,"Tygart Technology, Inc",Fairmont,0,0,Company - Private,NA,NA,$1 to $5 million (USD),NA,95000,119000,107000.0,Washington,0,Data scientist,NA,1,1,1,0,0,0,1,0,Small
0.0,Hatch Data Inc,NA,0,0,NA,NA,NA,NA,NA,95000,119000,107000.0,San Francisco,0,Data scientist,NA,1,0,0,0,1,1,0,0,NA
4.6,Murray Resources,Houston,1988,36,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),NA,95000,119000,107000.0,The Woodlands,0,Data scientist,NA,1,1,1,1,0,0,1,0,Small
4.0,New York Technology Partners,Jersey City,1999,25,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),NA,95000,119000,107000.0,Seattle,0,Data scientist,NA,1,1,1,0,1,1,1,1,Middle
4.0,Two95 International Inc.,Cherry Hill,0,0,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),NA,95000,119000,107000.0,Chicago,0,Data scientist,NA,1,0,1,0,0,0,0,0,Small
